gene_id	protein_id
G4P62_015781	KAF7202355.1
G4P62_015783	KAF7202357.1
G4P62_015784	KAF7202358.1
G4P62_015784	KAF7202359.1
G4P62_015785	KAF7202360.1
G4P62_015786	KAF7202361.1
G4P62_015786	KAF7202362.1
G4P62_015786	KAF7202363.1
G4P62_015787	KAF7202364.1
G4P62_015788	KAF7202365.1
G4P62_015789	KAF7202366.1
G4P62_015790	KAF7202367.1
G4P62_015790	KAF7202368.1
G4P62_015791	KAF7202369.1
G4P62_015791	KAF7202370.1
G4P62_015793	KAF7202371.1
G4P62_015794	KAF7202372.1
G4P62_015794	KAF7202373.1
G4P62_015794	KAF7202374.1
G4P62_015794	KAF7202375.1
G4P62_015794	KAF7202376.1
G4P62_015794	KAF7202377.1
G4P62_015794	KAF7202378.1
G4P62_015794	KAF7202379.1
G4P62_015794	KAF7202380.1
G4P62_015794	KAF7202381.1
G4P62_015794	KAF7202382.1
G4P62_015794	KAF7202383.1
G4P62_015794	KAF7202384.1
G4P62_015794	KAF7202385.1
G4P62_015794	KAF7202386.1
G4P62_015794	KAF7202387.1
G4P62_015794	KAF7202388.1
G4P62_015794	KAF7202389.1
G4P62_015794	KAF7202390.1
G4P62_015794	KAF7202391.1
G4P62_015794	KAF7202392.1
G4P62_015794	KAF7202393.1
G4P62_015794	KAF7202394.1
G4P62_015794	KAF7202395.1
G4P62_015794	KAF7202396.1
G4P62_015794	KAF7202397.1
G4P62_015794	KAF7202398.1
G4P62_015795	KAF7202399.1
G4P62_015795	KAF7202400.1
G4P62_015795	KAF7202401.1
G4P62_015795	KAF7202402.1
G4P62_015795	KAF7202403.1
G4P62_015795	KAF7202404.1
G4P62_015796	KAF7202405.1
G4P62_015796	KAF7202406.1
G4P62_015796	KAF7202407.1
G4P62_015797	KAF7202408.1
G4P62_015797	KAF7202409.1
G4P62_015798	KAF7202410.1
G4P62_015799	KAF7202411.1
G4P62_015800	KAF7202412.1
G4P62_015800	KAF7202413.1
G4P62_015800	KAF7202414.1
G4P62_015801	KAF7202415.1
G4P62_015802	KAF7202416.1
G4P62_015803	KAF7202417.1
G4P62_015806	KAF7202418.1
G4P62_015806	KAF7202419.1
G4P62_015807	KAF7202420.1
G4P62_015807	KAF7202421.1
G4P62_015808	KAF7202422.1
G4P62_015809	KAF7202423.1
G4P62_015810	KAF7202424.1
G4P62_015810	KAF7202425.1
G4P62_015810	KAF7202426.1
G4P62_015810	KAF7202427.1
G4P62_015811	KAF7202428.1
G4P62_015812	KAF7202429.1
G4P62_015813	KAF7202430.1
G4P62_015814	KAF7202431.1
G4P62_015815	KAF7202432.1
G4P62_015815	KAF7202433.1
G4P62_015816	KAF7202434.1
G4P62_015817	KAF7202435.1
G4P62_015818	KAF7202436.1
G4P62_015819	KAF7202437.1
G4P62_015820	KAF7202438.1
G4P62_015821	KAF7202439.1
G4P62_015822	KAF7202440.1
G4P62_015823	KAF7202441.1
G4P62_015824	KAF7202442.1
G4P62_015825	KAF7202443.1
G4P62_015825	KAF7202444.1
G4P62_015825	KAF7202445.1
G4P62_015826	KAF7202446.1
G4P62_015827	KAF7202447.1
G4P62_015827	KAF7202448.1
G4P62_015828	KAF7202449.1
G4P62_015829	KAF7202450.1
G4P62_015829	KAF7202451.1
G4P62_015829	KAF7202452.1
G4P62_015829	KAF7202453.1
G4P62_015829	KAF7202454.1
G4P62_015829	KAF7202455.1
G4P62_015829	KAF7202456.1
G4P62_015829	KAF7202457.1
G4P62_015829	KAF7202458.1
G4P62_015831	KAF7202459.1
G4P62_015832	KAF7202460.1
G4P62_015833	KAF7202461.1
G4P62_015833	KAF7202462.1
G4P62_015834	KAF7202463.1
G4P62_015835	KAF7202464.1
G4P62_015836	KAF7202465.1
G4P62_015837	KAF7202466.1
G4P62_015838	KAF7202467.1
G4P62_015839	KAF7202468.1
G4P62_015839	KAF7202469.1
G4P62_015840	KAF7202470.1
G4P62_015841	KAF7202471.1
G4P62_015842	KAF7202472.1
G4P62_015843	KAF7202473.1
G4P62_015843	KAF7202474.1
G4P62_015843	KAF7202475.1
G4P62_015843	KAF7202476.1
G4P62_015843	KAF7202477.1
G4P62_015843	KAF7202478.1
G4P62_015843	KAF7202479.1
G4P62_015844	KAF7202480.1
G4P62_015845	KAF7202481.1
G4P62_015846	KAF7202482.1
G4P62_015846	KAF7202483.1
G4P62_015846	KAF7202484.1
G4P62_015846	KAF7202485.1
G4P62_015846	KAF7202486.1
G4P62_015846	KAF7202487.1
G4P62_015846	KAF7202488.1
G4P62_015846	KAF7202489.1
G4P62_015846	KAF7202490.1
G4P62_015847	KAF7202491.1
G4P62_015848	KAF7202492.1
G4P62_015848	KAF7202493.1
G4P62_015849	KAF7202494.1
G4P62_015849	KAF7202495.1
G4P62_015849	KAF7202496.1
G4P62_015849	KAF7202497.1
G4P62_015849	KAF7202498.1
G4P62_015849	KAF7202499.1
G4P62_015849	KAF7202500.1
G4P62_015849	KAF7202501.1
G4P62_015849	KAF7202502.1
G4P62_015849	KAF7202503.1
G4P62_015849	KAF7202504.1
G4P62_015849	KAF7202505.1
G4P62_015849	KAF7202506.1
G4P62_015849	KAF7202507.1
G4P62_015849	KAF7202508.1
G4P62_015849	KAF7202509.1
G4P62_015849	KAF7202510.1
G4P62_015852	KAF7202511.1
G4P62_015853	KAF7202512.1
G4P62_015853	KAF7202513.1
G4P62_015854	KAF7202514.1
G4P62_015855	KAF7202515.1
G4P62_015856	KAF7202516.1
G4P62_015857	KAF7202517.1
G4P62_015858	KAF7202518.1
G4P62_015859	KAF7202519.1
G4P62_015860	KAF7202520.1
G4P62_015861	KAF7202521.1
G4P62_015862	KAF7202522.1
G4P62_015863	KAF7202523.1
G4P62_015864	KAF7202524.1
G4P62_015866	KAF7202525.1
G4P62_015867	KAF7202526.1
G4P62_015867	KAF7202527.1
G4P62_015868	KAF7202528.1
G4P62_015868	KAF7202529.1
G4P62_015868	KAF7202530.1
G4P62_015869	KAF7202531.1
G4P62_015870	KAF7202532.1
G4P62_015870	KAF7202533.1
G4P62_015870	KAF7202534.1
G4P62_015870	KAF7202535.1
G4P62_015870	KAF7202536.1
G4P62_015871	KAF7202537.1
G4P62_015872	KAF7202538.1
G4P62_015873	KAF7202539.1
G4P62_015874	KAF7202540.1
G4P62_015875	KAF7202541.1
G4P62_015875	KAF7202542.1
G4P62_015876	KAF7202543.1
G4P62_015876	KAF7202544.1
G4P62_015876	KAF7202545.1
G4P62_015876	KAF7202546.1
G4P62_015876	KAF7202547.1
G4P62_015877	KAF7202548.1
G4P62_019324	KAF7203493.1
G4P62_019325	KAF7203494.1
G4P62_015878	KAF7202549.1
G4P62_015879	KAF7202550.1
G4P62_015879	KAF7202551.1
G4P62_015880	KAF7202552.1
G4P62_015881	KAF7202553.1
G4P62_015882	KAF7202554.1
G4P62_015883	KAF7202555.1
G4P62_015883	KAF7202556.1
G4P62_015883	KAF7202557.1
G4P62_015884	KAF7202558.1
G4P62_015884	KAF7202559.1
G4P62_015884	KAF7202560.1
G4P62_015885	KAF7202561.1
G4P62_015886	KAF7202562.1
G4P62_015886	KAF7202563.1
G4P62_015886	KAF7202564.1
G4P62_015886	KAF7202565.1
G4P62_015887	KAF7202566.1
G4P62_015887	KAF7202567.1
G4P62_015888	KAF7202568.1
G4P62_015889	KAF7202569.1
G4P62_015889	KAF7202570.1
G4P62_015890	KAF7202571.1
G4P62_015890	KAF7202572.1
G4P62_015890	KAF7202573.1
G4P62_015890	KAF7202574.1
G4P62_015891	KAF7202575.1
G4P62_015892	KAF7202576.1
G4P62_015893	KAF7202577.1
G4P62_015894	KAF7202578.1
G4P62_015895	KAF7202579.1
G4P62_015897	KAF7202580.1
G4P62_015897	KAF7202581.1
G4P62_015898	KAF7202582.1
G4P62_015898	KAF7202583.1
G4P62_015899	KAF7202584.1
G4P62_015900	KAF7202585.1
G4P62_015901	KAF7202586.1
G4P62_015902	KAF7202587.1
G4P62_015902	KAF7202588.1
G4P62_015903	KAF7202589.1
G4P62_015904	KAF7202590.1
G4P62_015905	KAF7202591.1
G4P62_015905	KAF7202592.1
G4P62_015906	KAF7202593.1
G4P62_015907	KAF7202594.1
G4P62_015907	KAF7202595.1
G4P62_015907	KAF7202596.1
G4P62_015907	KAF7202597.1
G4P62_015907	KAF7202598.1
G4P62_015908	KAF7202599.1
G4P62_015908	KAF7202600.1
G4P62_015908	KAF7202601.1
G4P62_015909	KAF7202602.1
G4P62_015909	KAF7202603.1
G4P62_015909	KAF7202604.1
G4P62_015909	KAF7202605.1
G4P62_015910	KAF7202606.1
G4P62_015911	KAF7202607.1
G4P62_015911	KAF7202608.1
G4P62_015911	KAF7202609.1
G4P62_015912	KAF7202610.1
G4P62_015913	KAF7202611.1
G4P62_015913	KAF7202612.1
G4P62_015914	KAF7202613.1
G4P62_015915	KAF7202614.1
G4P62_015916	KAF7202615.1
G4P62_015916	KAF7202616.1
G4P62_015917	KAF7202617.1
G4P62_015917	KAF7202618.1
G4P62_015918	KAF7202619.1
G4P62_015919	KAF7202620.1
G4P62_015920	KAF7202621.1
G4P62_015920	KAF7202622.1
G4P62_015920	KAF7202623.1
G4P62_015920	KAF7202624.1
G4P62_015920	KAF7202625.1
G4P62_015920	KAF7202626.1
G4P62_015921	KAF7202627.1
G4P62_015922	KAF7202628.1
G4P62_015923	KAF7202629.1
G4P62_015924	KAF7202630.1
G4P62_015924	KAF7202631.1
G4P62_015925	KAF7202632.1
G4P62_015925	KAF7202633.1
G4P62_015925	KAF7202634.1
G4P62_015926	KAF7202635.1
G4P62_015926	KAF7202636.1
G4P62_015927	KAF7202637.1
G4P62_015928	KAF7202638.1
G4P62_015928	KAF7202639.1
G4P62_015929	KAF7202640.1
G4P62_015929	KAF7202641.1
G4P62_015930	KAF7202642.1
G4P62_015930	KAF7202643.1
G4P62_015930	KAF7202644.1
G4P62_015930	KAF7202645.1
G4P62_015931	KAF7202646.1
G4P62_015932	KAF7202647.1
G4P62_015932	KAF7202648.1
G4P62_015933	KAF7202649.1
G4P62_015934	KAF7202650.1
G4P62_015935	KAF7202651.1
G4P62_015936	KAF7202652.1
G4P62_015937	KAF7202653.1
G4P62_015938	KAF7202654.1
G4P62_015938	KAF7202655.1
G4P62_015939	KAF7202656.1
G4P62_015939	KAF7202657.1
G4P62_015940	KAF7202658.1
G4P62_015941	KAF7202659.1
G4P62_015942	KAF7202660.1
G4P62_015942	KAF7202661.1
G4P62_015942	KAF7202662.1
G4P62_015943	KAF7202663.1
G4P62_015944	KAF7202664.1
G4P62_015944	KAF7202665.1
G4P62_015944	KAF7202666.1
G4P62_015944	KAF7202667.1
G4P62_015944	KAF7202668.1
G4P62_015945	KAF7202669.1
G4P62_015945	KAF7202670.1
G4P62_015945	KAF7202671.1
G4P62_015945	KAF7202672.1
G4P62_015945	KAF7202673.1
G4P62_015945	KAF7202674.1
G4P62_015946	KAF7202675.1
G4P62_015947	KAF7202676.1
G4P62_015948	KAF7202677.1
G4P62_015948	KAF7202678.1
G4P62_015949	KAF7202679.1
G4P62_015950	KAF7202680.1
G4P62_015951	KAF7202681.1
G4P62_015952	KAF7202682.1
G4P62_015953	KAF7202683.1
G4P62_015954	KAF7202684.1
G4P62_015955	KAF7202685.1
G4P62_015956	KAF7202686.1
G4P62_015957	KAF7202687.1
G4P62_015958	KAF7202688.1
G4P62_015959	KAF7202689.1
G4P62_015960	KAF7202690.1
G4P62_015961	KAF7202691.1
G4P62_015962	KAF7202692.1
G4P62_015963	KAF7202693.1
G4P62_015964	KAF7202694.1
G4P62_015964	KAF7202695.1
G4P62_015965	KAF7202696.1
G4P62_015966	KAF7202697.1
G4P62_015967	KAF7202698.1
G4P62_015968	KAF7202699.1
G4P62_015969	KAF7202700.1
G4P62_015969	KAF7202701.1
G4P62_015970	KAF7202702.1
G4P62_015970	KAF7202703.1
G4P62_015971	KAF7202704.1
G4P62_004558	KAF7202293.1
G4P62_015972	KAF7202705.1
G4P62_015972	KAF7202706.1
G4P62_015972	KAF7202707.1
G4P62_015973	KAF7202708.1
G4P62_015974	KAF7202709.1
G4P62_015975	KAF7202710.1
G4P62_015976	KAF7202711.1
G4P62_015976	KAF7202712.1
G4P62_015977	KAF7202713.1
G4P62_015977	KAF7202714.1
G4P62_015977	KAF7202715.1
G4P62_015978	KAF7202716.1
G4P62_015979	KAF7202717.1
G4P62_015980	KAF7202718.1
G4P62_015981	KAF7202719.1
G4P62_015982	KAF7202720.1
G4P62_015982	KAF7202721.1
G4P62_015982	KAF7202722.1
G4P62_015983	KAF7202723.1
G4P62_015984	KAF7202724.1
G4P62_015985	KAF7202725.1
G4P62_019998	KAF7203512.1
G4P62_015986	KAF7202726.1
G4P62_015986	KAF7202727.1
G4P62_015987	KAF7202728.1
G4P62_015988	KAF7202729.1
G4P62_015988	KAF7202730.1
G4P62_015988	KAF7202731.1
G4P62_015988	KAF7202732.1
G4P62_015989	KAF7202733.1
G4P62_015989	KAF7202738.1
G4P62_015989	KAF7202734.1
G4P62_015989	KAF7202735.1
G4P62_015989	KAF7202736.1
G4P62_015989	KAF7202737.1
G4P62_015989	KAF7202740.1
G4P62_015989	KAF7202739.1
G4P62_015990	KAF7202741.1
G4P62_015990	KAF7202742.1
G4P62_015990	KAF7202743.1
G4P62_015990	KAF7202744.1
G4P62_015990	KAF7202745.1
G4P62_015990	KAF7202746.1
G4P62_015990	KAF7202747.1
G4P62_015991	KAF7202748.1
G4P62_015992	KAF7202749.1
G4P62_015993	KAF7202750.1
G4P62_015994	KAF7202751.1
G4P62_015995	KAF7202752.1
G4P62_015995	KAF7202753.1
G4P62_015996	KAF7202754.1
G4P62_015997	KAF7202755.1
G4P62_015997	KAF7202756.1
G4P62_015998	KAF7202757.1
G4P62_015999	KAF7202758.1
G4P62_015999	KAF7202759.1
G4P62_016000	KAF7202760.1
G4P62_016001	KAF7202761.1
G4P62_016002	KAF7202762.1
G4P62_016002	KAF7202763.1
G4P62_016002	KAF7202764.1
G4P62_016003	KAF7202765.1
G4P62_016004	KAF7202766.1
G4P62_016005	KAF7202767.1
G4P62_016006	KAF7202768.1
G4P62_016007	KAF7202769.1
G4P62_016008	KAF7202770.1
G4P62_016009	KAF7202771.1
G4P62_016009	KAF7202772.1
G4P62_016009	KAF7202773.1
G4P62_016009	KAF7202774.1
G4P62_016010	KAF7202775.1
G4P62_016011	KAF7202776.1
G4P62_016012	KAF7202777.1
G4P62_016013	KAF7202778.1
G4P62_016014	KAF7202779.1
G4P62_016015	KAF7202780.1
G4P62_016016	KAF7202781.1
G4P62_016016	KAF7202782.1
G4P62_016017	KAF7202783.1
G4P62_016017	KAF7202784.1
G4P62_016018	KAF7202785.1
G4P62_016019	KAF7202786.1
G4P62_016020	KAF7202787.1
G4P62_016020	KAF7202788.1
G4P62_016020	KAF7202789.1
G4P62_016020	KAF7202790.1
G4P62_016020	KAF7202791.1
G4P62_016020	KAF7202792.1
G4P62_016020	KAF7202793.1
G4P62_016020	KAF7202794.1
G4P62_016020	KAF7202795.1
G4P62_016021	KAF7202796.1
G4P62_016021	KAF7202797.1
G4P62_016022	KAF7202798.1
G4P62_016022	KAF7202799.1
G4P62_016022	KAF7202800.1
G4P62_016024	KAF7202801.1
G4P62_016024	KAF7202802.1
G4P62_016024	KAF7202803.1
G4P62_016025	KAF7202804.1
G4P62_016025	KAF7202805.1
G4P62_016026	KAF7202806.1
G4P62_016026	KAF7202807.1
G4P62_016027	KAF7202808.1
G4P62_016027	KAF7202809.1
G4P62_016028	KAF7202810.1
G4P62_016029	KAF7202811.1
G4P62_016031	KAF7202813.1
G4P62_016031	KAF7202812.1
G4P62_019639	KAF7203500.1
G4P62_016032	KAF7202814.1
G4P62_016032	KAF7202815.1
G4P62_016033	KAF7202816.1
G4P62_016033	KAF7202817.1
G4P62_016033	KAF7202818.1
G4P62_016033	KAF7202819.1
G4P62_016034	KAF7202820.1
G4P62_016035	KAF7202821.1
G4P62_016036	KAF7202822.1
G4P62_016036	KAF7202823.1
G4P62_016037	KAF7202824.1
G4P62_016038	KAF7202825.1
G4P62_016039	KAF7202826.1
G4P62_016040	KAF7202827.1
G4P62_016041	KAF7202828.1
G4P62_019947	KAF7203511.1
G4P62_016042	KAF7202829.1
G4P62_016043	KAF7202830.1
G4P62_016044	KAF7202831.1
G4P62_016045	KAF7202832.1
G4P62_016046	KAF7202833.1
G4P62_016046	KAF7202834.1
G4P62_016047	KAF7202835.1
G4P62_016048	KAF7202836.1
G4P62_016048	KAF7202837.1
G4P62_016048	KAF7202838.1
G4P62_016048	KAF7202839.1
G4P62_016049	KAF7202840.1
G4P62_016049	KAF7202841.1
G4P62_016049	KAF7202842.1
G4P62_016049	KAF7202843.1
G4P62_016050	KAF7202844.1
G4P62_016051	KAF7202845.1
G4P62_016052	KAF7202846.1
G4P62_016053	KAF7202847.1
G4P62_016054	KAF7202848.1
G4P62_016055	KAF7202849.1
G4P62_016055	KAF7202850.1
G4P62_016056	KAF7202851.1
G4P62_016057	KAF7202852.1
G4P62_016058	KAF7202853.1
G4P62_016059	KAF7202854.1
G4P62_016060	KAF7202855.1
G4P62_016061	KAF7202856.1
G4P62_016062	KAF7202857.1
G4P62_016062	KAF7202858.1
G4P62_016063	KAF7202859.1
G4P62_016064	KAF7202860.1
G4P62_016065	KAF7202861.1
G4P62_016066	KAF7202862.1
G4P62_016066	KAF7202863.1
G4P62_016066	KAF7202864.1
G4P62_016067	KAF7202865.1
G4P62_016068	KAF7202866.1
G4P62_016068	KAF7202867.1
G4P62_016069	KAF7202868.1
G4P62_016069	KAF7202869.1
G4P62_016070	KAF7202870.1
G4P62_016071	KAF7202871.1
G4P62_016072	KAF7202872.1
G4P62_016073	KAF7202873.1
G4P62_016074	KAF7202874.1
G4P62_016075	KAF7202875.1
G4P62_016076	KAF7202876.1
G4P62_017354	KAF7203364.1
G4P62_017354	KAF7203365.1
G4P62_017355	KAF7203366.1
G4P62_016077	KAF7202877.1
G4P62_016077	KAF7202878.1
G4P62_016078	KAF7202879.1
G4P62_016078	KAF7202880.1
G4P62_016078	KAF7202881.1
G4P62_016078	KAF7202882.1
G4P62_016079	KAF7202883.1
G4P62_016080	KAF7202884.1
G4P62_016080	KAF7202885.1
G4P62_016083	KAF7202888.1
G4P62_016086	KAF7202891.1
G4P62_016081	KAF7202886.1
G4P62_016082	KAF7202887.1
G4P62_016084	KAF7202889.1
G4P62_016085	KAF7202890.1
G4P62_016087	KAF7202892.1
G4P62_016087	KAF7202893.1
G4P62_016088	KAF7202894.1
G4P62_016089	KAF7202895.1
G4P62_016090	KAF7202896.1
G4P62_016091	KAF7202897.1
G4P62_016092	KAF7202898.1
G4P62_016092	KAF7202899.1
G4P62_016093	KAF7202900.1
G4P62_016093	KAF7202901.1
G4P62_016093	KAF7202902.1
G4P62_016093	KAF7202903.1
G4P62_016093	KAF7202904.1
G4P62_016093	KAF7202905.1
G4P62_016093	KAF7202906.1
G4P62_016093	KAF7202907.1
G4P62_016093	KAF7202908.1
G4P62_016093	KAF7202909.1
G4P62_016093	KAF7202910.1
G4P62_016093	KAF7202911.1
G4P62_016093	KAF7202912.1
G4P62_016094	KAF7202913.1
G4P62_016095	KAF7202914.1
G4P62_016096	KAF7202915.1
G4P62_016097	KAF7202916.1
G4P62_016097	KAF7202917.1
G4P62_016097	KAF7202918.1
G4P62_016098	KAF7202919.1
G4P62_016099	KAF7202920.1
G4P62_016099	KAF7202922.1
G4P62_016099	KAF7202921.1
G4P62_016100	KAF7202923.1
G4P62_016101	KAF7202924.1
G4P62_016102	KAF7202925.1
G4P62_016103	KAF7202926.1
G4P62_016104	KAF7202927.1
G4P62_016104	KAF7202928.1
G4P62_020037	KAF7203517.1
G4P62_017730	KAF7203371.1
G4P62_017730	KAF7203370.1
G4P62_018019	KAF7203379.1
G4P62_018020	KAF7203380.1
G4P62_019267	KAF7203490.1
G4P62_019580	KAF7203499.1
G4P62_020065	KAF7203520.1
G4P62_020064	KAF7203519.1
G4P62_019689	KAF7203507.1
G4P62_016106	KAF7202929.1
G4P62_017729	KAF7203369.1
G4P62_017728	KAF7203368.1
G4P62_017727	KAF7203367.1
G4P62_020179	KAF7203521.1
G4P62_020209	KAF7203524.1
G4P62_020209	KAF7203525.1
G4P62_020209	KAF7203526.1
G4P62_012718	KAF7202297.1
G4P62_012717	KAF7202296.1
G4P62_020023	KAF7203513.1
G4P62_019671	KAF7203506.1
G4P62_018148	KAF7203381.1
G4P62_018148	KAF7203382.1
G4P62_020062	KAF7203518.1
G4P62_020227	KAF7203527.1
G4P62_018343	KAF7203419.1
G4P62_018341	KAF7203418.1
G4P62_018340	KAF7203417.1
G4P62_018339	KAF7203415.1
G4P62_018339	KAF7203414.1
G4P62_018339	KAF7203413.1
G4P62_018339	KAF7203416.1
G4P62_019916	KAF7203509.1
G4P62_019916	KAF7203510.1
G4P62_019160	KAF7203485.1
G4P62_019160	KAF7203486.1
G4P62_019160	KAF7203487.1
G4P62_018160	KAF7203383.1
G4P62_019058	KAF7203476.1
G4P62_019057	KAF7203474.1
G4P62_019057	KAF7203475.1
G4P62_019056	KAF7203473.1
G4P62_019055	KAF7203472.1
G4P62_019243	KAF7203489.1
G4P62_019311	KAF7203492.1
G4P62_019310	KAF7203491.1
G4P62_019224	KAF7203488.1
G4P62_019766	KAF7202273.1
G4P62_019360	KAF7202257.1
G4P62_015009	KAF7200998.1
G4P62_019840	KAF7202277.1
G4P62_019841	KAF7202278.1
G4P62_019804	KAF7202276.1
G4P62_019569	KAF7202263.1
G4P62_019163	KAF7202249.1
G4P62_019904	KAF7202279.1
G4P62_015007	KAF7200993.1
G4P62_015007	KAF7200997.1
G4P62_015007	KAF7200996.1
G4P62_015007	KAF7200995.1
G4P62_015007	KAF7200994.1
G4P62_018823	KAF7202246.1
G4P62_018613	KAF7202231.1
G4P62_015005	KAF7200990.1
G4P62_015005	KAF7200991.1
G4P62_015006	KAF7200992.1
G4P62_019907	KAF7202282.1
G4P62_019906	KAF7202281.1
G4P62_019905	KAF7202280.1
G4P62_015004	KAF7200989.1
G4P62_015003	KAF7200988.1
G4P62_015002	KAF7200987.1
G4P62_015001	KAF7200986.1
G4P62_015000	KAF7200985.1
G4P62_014999	KAF7200984.1
G4P62_014998	KAF7200983.1
G4P62_014997	KAF7200980.1
G4P62_014997	KAF7200981.1
G4P62_014997	KAF7200982.1
G4P62_014996	KAF7200978.1
G4P62_014996	KAF7200979.1
G4P62_014995	KAF7200975.1
G4P62_014995	KAF7200974.1
G4P62_014995	KAF7200976.1
G4P62_014995	KAF7200977.1
G4P62_014994	KAF7200973.1
G4P62_014993	KAF7200972.1
G4P62_014992	KAF7200971.1
G4P62_014991	KAF7200970.1
G4P62_014990	KAF7200969.1
G4P62_014989	KAF7200964.1
G4P62_014989	KAF7200963.1
G4P62_014989	KAF7200966.1
G4P62_014989	KAF7200965.1
G4P62_014989	KAF7200967.1
G4P62_014989	KAF7200968.1
G4P62_014988	KAF7200961.1
G4P62_014988	KAF7200962.1
G4P62_014987	KAF7200960.1
G4P62_014986	KAF7200958.1
G4P62_014986	KAF7200959.1
G4P62_014985	KAF7200957.1
G4P62_014985	KAF7200956.1
G4P62_014983	KAF7200954.1
G4P62_014984	KAF7200955.1
G4P62_014982	KAF7200953.1
G4P62_014981	KAF7200952.1
G4P62_014979	KAF7200948.1
G4P62_014979	KAF7200949.1
G4P62_014980	KAF7200951.1
G4P62_014980	KAF7200950.1
G4P62_014978	KAF7200947.1
G4P62_014978	KAF7200946.1
G4P62_020070	KAF7202285.1
G4P62_020070	KAF7202286.1
G4P62_014977	KAF7200945.1
G4P62_014976	KAF7200942.1
G4P62_014976	KAF7200943.1
G4P62_014976	KAF7200941.1
G4P62_014976	KAF7200944.1
G4P62_014975	KAF7200940.1
G4P62_014974	KAF7200939.1
G4P62_014973	KAF7200937.1
G4P62_014973	KAF7200938.1
G4P62_014972	KAF7200936.1
G4P62_014971	KAF7200922.1
G4P62_014971	KAF7200921.1
G4P62_014971	KAF7200919.1
G4P62_014971	KAF7200920.1
G4P62_014971	KAF7200918.1
G4P62_014971	KAF7200933.1
G4P62_014971	KAF7200932.1
G4P62_014971	KAF7200931.1
G4P62_014971	KAF7200929.1
G4P62_014971	KAF7200928.1
G4P62_014971	KAF7200930.1
G4P62_014971	KAF7200927.1
G4P62_014971	KAF7200926.1
G4P62_014971	KAF7200925.1
G4P62_014971	KAF7200924.1
G4P62_014971	KAF7200923.1
G4P62_014971	KAF7200935.1
G4P62_014971	KAF7200934.1
G4P62_014970	KAF7200915.1
G4P62_014970	KAF7200916.1
G4P62_014970	KAF7200917.1
G4P62_014969	KAF7200913.1
G4P62_014969	KAF7200914.1
G4P62_018171	KAF7202206.1
G4P62_014966	KAF7200912.1
G4P62_014963	KAF7200903.1
G4P62_014963	KAF7200904.1
G4P62_014963	KAF7200905.1
G4P62_014965	KAF7200911.1
G4P62_014964	KAF7200906.1
G4P62_014964	KAF7200907.1
G4P62_014964	KAF7200908.1
G4P62_014964	KAF7200909.1
G4P62_014964	KAF7200910.1
G4P62_014962	KAF7200902.1
G4P62_014961	KAF7200901.1
G4P62_014960	KAF7200899.1
G4P62_014960	KAF7200900.1
G4P62_014959	KAF7200898.1
G4P62_014958	KAF7200896.1
G4P62_014958	KAF7200897.1
G4P62_014957	KAF7200895.1
G4P62_014957	KAF7200894.1
G4P62_014956	KAF7200893.1
G4P62_014955	KAF7200892.1
G4P62_014954	KAF7200891.1
G4P62_014953	KAF7200890.1
G4P62_014952	KAF7200889.1
G4P62_014951	KAF7200888.1
G4P62_014950	KAF7200887.1
G4P62_017960	KAF7202204.1
G4P62_014945	KAF7200886.1
G4P62_014944	KAF7200883.1
G4P62_014944	KAF7200885.1
G4P62_014944	KAF7200884.1
G4P62_014943	KAF7200882.1
G4P62_014942	KAF7200881.1
G4P62_014941	KAF7200880.1
G4P62_014940	KAF7200879.1
G4P62_019166	KAF7202250.1
G4P62_019167	KAF7202251.1
G4P62_019167	KAF7202252.1
G4P62_019167	KAF7202253.1
G4P62_014939	KAF7200877.1
G4P62_014939	KAF7200878.1
G4P62_014938	KAF7200876.1
G4P62_014938	KAF7200875.1
G4P62_014937	KAF7200874.1
G4P62_014936	KAF7200873.1
G4P62_014935	KAF7200872.1
G4P62_014934	KAF7200871.1
G4P62_014933	KAF7200870.1
G4P62_014932	KAF7200869.1
G4P62_014931	KAF7200868.1
G4P62_014930	KAF7200863.1
G4P62_014930	KAF7200862.1
G4P62_014930	KAF7200861.1
G4P62_014930	KAF7200867.1
G4P62_014930	KAF7200866.1
G4P62_014930	KAF7200865.1
G4P62_014930	KAF7200864.1
G4P62_018639	KAF7202236.1
G4P62_018640	KAF7202237.1
G4P62_018641	KAF7202238.1
G4P62_018641	KAF7202239.1
G4P62_018642	KAF7202240.1
G4P62_018643	KAF7202241.1
G4P62_018643	KAF7202242.1
G4P62_018644	KAF7202243.1
G4P62_018644	KAF7202244.1
G4P62_018645	KAF7202245.1
G4P62_019303	KAF7202255.1
G4P62_014929	KAF7200860.1
G4P62_014928	KAF7200858.1
G4P62_014928	KAF7200859.1
G4P62_014927	KAF7200855.1
G4P62_014927	KAF7200856.1
G4P62_014927	KAF7200857.1
G4P62_015055	KAF7201056.1
G4P62_015055	KAF7201057.1
G4P62_015056	KAF7201058.1
G4P62_015057	KAF7201059.1
G4P62_015058	KAF7201060.1
G4P62_015059	KAF7201061.1
G4P62_015059	KAF7201062.1
G4P62_015060	KAF7201063.1
G4P62_015061	KAF7201064.1
G4P62_015062	KAF7201065.1
G4P62_015062	KAF7201066.1
G4P62_015063	KAF7201067.1
G4P62_015064	KAF7201068.1
G4P62_015064	KAF7201069.1
G4P62_015065	KAF7201070.1
G4P62_015065	KAF7201071.1
